Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
2023_Austria_Sprint,VER,1,C2,Exponential with Asymptote,0.034204468422832014,0.9762157343120742,0.8571428571428571,[78.35775881  0.10524001 73.80521566],21.11443298969072,16.442268041237117
2023_Austria_Sprint,PER,1,C2,Exponential with Asymptote,0.08538871962333769,0.9161094557572229,0.6086956521739131,[79.41208236  0.23864119 75.83711104],21.11443298969072,16.442268041237117
2023_Austria_Sprint,SAI,1,C2,Exponential with Asymptote,0.06972460468422804,0.8921716878022953,0.5454545454545454,[79.15020214  0.19934178 75.79904909],21.11443298969072,16.442268041237117
2023_Austria_Sprint,STR,1,C2,Double Exponential,0.03920861453427692,0.949233731981758,1.0476190476190477,[8.02272224e+01 5.04641247e-01 1.11383044e-03 3.49065623e-02],21.11443298969072,16.442268041237117
2023_Austria_Sprint,ALO,1,C2,Exponential with Asymptote,0.20569226837748636,0.8049978417957896,0.7272727272727273,[80.32725531  0.24617917 75.99133036],21.11443298969072,16.442268041237117
2023_Austria_Sprint,HUL,1,C2,Exponential with Asymptote,0.06623202459397277,0.829013268267172,1.0,[79.01365126  0.47003072 77.02438877],21.11443298969072,16.442268041237117
2023_Austria_Sprint,HUL,2,C4,Exponential with Asymptote,0.18202200247600672,0.8894311077986706,1.0,[74.35282919  0.77611618 70.82878298],21.11443298969072,16.442268041237117
2023_Austria_Sprint,OCO,1,C2,Double Exponential,0.09085910218675725,0.9576032447705394,0.9565217391304348,[8.13073764e+01 6.96501741e-01 1.88941667e-03 3.49139075e-02],21.11443298969072,16.442268041237117
2023_Austria_Sprint,RUS,1,C2,Exponential with Asymptote,0.06550414879432588,0.9729620345154655,0.7692307692307693,[81.95783788  0.35517314 76.73292348],21.11443298969072,16.442268041237117
2023_Austria_Sprint,RUS,2,C5,Exponential with Asymptote,0.44783280031043393,0.7880221634461871,0.75,[75.25053603  0.89620794 71.27712927],21.11443298969072,16.442268041237117
2023_Austria_Sprint,NOR,1,C2,Double Exponential,0.11004963252364504,0.94616926742756,0.6956521739130435,[8.14097905e+01 6.08970674e-01 1.57868785e-03 3.97269839e-02],21.11443298969072,16.442268041237117
2023_Austria_Sprint,HAM,1,C2,Double Exponential,0.027771007011217146,0.9910104514356239,0.8,[8.28883528e+01 7.77784765e-01 2.29988933e-03 5.22383809e-02],21.11443298969072,16.442268041237117
