Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
2022_Bahrain_Sprint,ALB,2,C4,Exponential with Asymptote,0.06685250950759486,0.7591979170854019,1.0526315789473684,[ 99.64095838   0.21140123 101.2595438 ],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,ALB,3,C4,Exponential with Asymptote,0.004353782330048098,0.536725051417904,1.1428571428571428,[9.90821946e+01 3.52084347e-03 1.09257500e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,ALB,6,C5,Exponential with Asymptote,3.6548662211314955,0.8801379855470316,0.4,[114.90938701   1.          97.70099626],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,ZHO,1,C5,Exponential with Asymptote,0.39185378515996655,0.26732567830714016,0.8571428571428571,[1.00752546e+02 7.78012170e-03 1.13416600e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,ZHO,2,C4,Exponential with Asymptote,0.020553412329482688,0.9184006957255706,0.6666666666666666,[ 98.21665855   0.18481556 100.05627529],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,ZHO,3,C4,Exponential with Asymptote,0.029871262120706524,0.8667973917083428,1.0,[9.65362443e+01 2.48432554e-02 1.07563500e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,ZHO,5,C5,Exponential with Asymptote,0.4111460088503402,0.5677455044747044,0.5714285714285714,[99.63173607  1.         97.45750843],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HUL,1,C5,Exponential with Asymptote,0.39987652189855294,0.698432661878588,0.8888888888888888,[1.01061098e+02 1.41790913e-02 1.15766200e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HUL,2,C5,Exponential with Asymptote,1.2941818262607763,0.4413111220405742,0.7058823529411765,[9.89190712e+01 3.62334843e-02 1.06435829e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HUL,3,C4,Exponential with Asymptote,0.19178760568677947,0.5850213273728166,0.8,[9.84271652e+01 3.27487357e-02 1.10244200e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HUL,5,C5,Exponential with Asymptote,12.294618075664294,0.8243021259419148,0.5,[123.37069265   0.45200309  97.76683916],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,RIC,1,C4,Exponential with Asymptote,0.24172170358841158,0.20712420555326105,0.8,[1.01949998e+02 5.03696517e-03 1.13866500e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,RIC,2,C5,Exponential with Asymptote,0.02313151275906957,0.9113868859553457,0.7692307692307693,[ 99.20543443   0.16186872 100.9941389 ],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,RIC,5,C5,Exponential with Asymptote,10.075509047760375,0.9133463659641063,0.5,[132.26195272   0.53059073  97.24492756],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,OCO,1,C5,Exponential with Asymptote,0.004986624855540639,0.9686449036998984,1.0909090909090908,[1.00102678e+02 1.00715536e-02 1.11534500e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,OCO,2,C4,Exponential with Asymptote,0.24182232313571067,0.11357948426516273,0.8571428571428571,[9.92190249e+01 4.01901386e-03 1.10305800e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,OCO,3,C3,Exponential with Asymptote,0.03670495763010064,0.557360909659863,0.7272727272727273,[9.81433661e+01 6.47507742e-03 1.08970400e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,OCO,8,C5,Linear (fallback),0.25052979591836605,0.10187030485003334,0.5714285714285714,"[np.float64(0.08428571428571528), np.float64(97.394)]",28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,NOR,1,C4,Exponential with Asymptote,0.2727083531758599,0.20751841173752872,0.8181818181818182,[101.67161962   0.17843684 102.63435464],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,NOR,2,C3,Exponential with Asymptote,0.593407686742103,0.4356177767056746,0.75,[9.88850413e+01 1.18156120e-02 1.12368300e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,NOR,6,C5,Exponential with Asymptote,6.143688223131658,0.8830325629933893,0.5454545454545454,[120.74490752   0.72826345  97.74315853],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HAM,1,C5,Exponential with Asymptote,0.43550265015031153,0.7231357995570364,0.4,[9.82827202e+01 2.74978958e-02 1.13239500e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HAM,2,C3,Exponential with Asymptote,0.4755153490625138,0.2613085545212056,0.5333333333333333,[9.84023147e+01 7.30093484e-03 1.11832600e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HAM,3,C4,Exponential with Asymptote,0.13516601958299007,0.28913775775240014,0.8,[9.73480518e+01 5.12538030e-03 1.08264200e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HAM,4,C5,Linear (fallback),0.34694449999999866,0.9856345679800245,1.3333333333333333,"[np.float64(-5.975500000000004), np.float64(131.46050000000002)]",28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,HAM,5,C5,Exponential with Asymptote,27.60697182055665,0.8701148179397953,0.5,[135.58904918   1.          93.71756317],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,MSC,1,C5,Exponential with Asymptote,0.5490446912675626,0.7314791920674414,1.0909090909090908,[1.00441871e+02 2.72122129e-02 1.16543900e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,MSC,2,C4,Exponential with Asymptote,0.0893501520648152,0.8715469534677612,1.2,[9.86170321e+01 8.24694547e-02 1.01882200e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,MSC,3,C5,Exponential with Asymptote,0.015719110464810976,0.9284573002816549,1.0,[96.88381623  0.28486625 98.48156944],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,MSC,4,C5,Linear (fallback),26.91823022222229,0.8153361751703089,1.3333333333333333,"[np.float64(-13.351999999999995), np.float64(126.54533333333332)]",28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,MSC,6,C5,Exponential with Asymptote,0.37989293215347725,0.29785343332826164,0.5714285714285714,[100.36783783   1.          99.18010735],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,SAI,1,C5,Exponential with Asymptote,0.026490581146881357,0.872747221613852,0.8333333333333334,[9.87655066e+01 1.15112937e-02 1.10181500e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,SAI,2,C5,Exponential with Asymptote,0.019636803333807375,0.9509507663310925,1.411764705882353,[9.72418446e+01 1.13848137e-02 1.09324600e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,SAI,3,C4,Exponential with Asymptote,0.002728466809389332,0.9679096341548468,1.25,[96.41987905  0.30998805 97.37878343],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,SAI,4,C5,Linear (fallback),0.17800555555555964,0.9811996378426284,1.3333333333333333,"[np.float64(3.733000000000004), np.float64(128.62933333333334)]",28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,SAI,5,C5,Exponential with Asymptote,32.32392781904432,0.868900680627833,0.5,[138.13243697   1.          93.06660183],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,LAT,1,C5,Exponential with Asymptote,0.3776114289265534,0.5856247851882045,1.2307692307692308,[1.01480975e+02 1.46038062e-02 1.15846500e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,LAT,2,C5,Exponential with Asymptote,0.19463700051728522,0.7855053375033131,1.0,[ 99.36774448   0.11522079 102.74792004],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,LAT,3,C4,Exponential with Asymptote,0.2671368553495693,0.2742435097643596,0.8,[ 99.23919834   0.77023399 100.28306654],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,LAT,6,C5,Exponential with Asymptote,4.65814712451534,0.9079582096429107,0.5454545454545454,[121.40107704   0.82717725  98.32720626],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,RUS,1,C5,Exponential with Asymptote,0.017985955537431576,0.7985569868632242,0.8333333333333334,[9.95791203e+01 6.70389050e-03 1.10492800e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,RUS,2,C3,Exponential with Asymptote,0.02190998030353255,0.9200187256973567,1.0,[9.79594504e+01 7.72461275e-02 1.00353406e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,RUS,3,C4,Exponential with Asymptote,0.03892532525629214,0.7583343814862026,0.8,[9.73185837e+01 1.13077353e-02 1.08621700e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,RUS,5,C5,Exponential with Asymptote,23.59579671625781,0.875160676399841,0.5,[133.61242215   1.          94.01325733],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,BOT,1,C5,Exponential with Asymptote,0.10654093345896426,0.10602501922968921,1.0,[100.75295167   1.         101.15289089],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,BOT,2,C4,Exponential with Asymptote,0.43860116920432834,0.17286075045052252,0.9523809523809523,[9.93193990e+01 3.90939123e-03 1.12528900e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,BOT,3,C4,Exponential with Asymptote,0.06375297771944922,0.8517014639483917,1.1428571428571428,[9.66918336e+01 4.94283260e-02 1.03764522e+02],28.61042944785276,23.617791411042944
2022_Bahrain_Sprint,BOT,7,C5,Exponential with Asymptote,0.13131727195454226,0.11579706919000166,0.5714285714285714,[9.70269187e+01 6.19901170e-03 1.07657000e+02],28.61042944785276,23.617791411042944
