Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
2023_Monaco_Sprint,SAR,5,C5,Linear (fallback),1.7731000499999945,0.059812389335016425,1.0,"[np.float64(0.3004000000000005), np.float64(100.60189999999999)]",39.25568181818182,25.06590909090909
2023_Monaco_Sprint,SAR,6,C2,Exponential,3.4727535099258424,0.7437229000188018,1.3333333333333333,[1.04279934e+02 9.24279616e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,SAR,7,C2,Exponential,2.4610111205912264,0.12337503301048425,1.0,[8.97828587e+01 3.88362439e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,MAG,1,C3,Exponential with Asymptote,0.35189777409394885,0.3260447419757776,0.5217391304347826,[8.01605484e+01 4.01152089e-02 7.85080273e+01],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,DEV,1,C4,Exponential with Asymptote,0.3963750353072762,0.49830899625086156,0.2553191489361702,[8.01971486e+01 2.56608349e-03 6.20488000e+01],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,DEV,3,C4,Exponential,0.9778263327280646,0.9473718730013987,1.1428571428571428,[1.08602603e+02 1.02159986e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,DEV,4,C2,Exponential with Asymptote,0.7637521346872763,0.8305823537026262,0.6666666666666666,[92.54193241  0.242487   85.51628931],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,TSU,1,C4,Double Exponential,0.13617253682753175,0.5905371653566651,0.5416666666666666,[8.21147656e+01 8.49817912e-01 3.01677417e-04 3.60680091e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,TSU,4,C4,Exponential,3.2717779843296944,0.3886572629156687,0.5714285714285714,[1.03758746e+02 3.50700028e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,TSU,5,C2,Exponential with Asymptote,3.8162762373507086,0.7668647854466281,0.75,[100.52569024   0.9684713   89.61676343],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,ALB,2,C4,Exponential with Asymptote,0.470232839758713,0.49677294494035096,0.41379310344827586,[7.69430969e+01 5.45733330e-02 7.98882602e+01],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,ALB,6,C2,Exponential with Asymptote,0.20982290015033972,0.9903424174187596,0.9333333333333333,[1.01558326e+02 9.33241127e-02 8.25563485e+01],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,ZHO,4,C2,Exponential,1.52118962269267,0.9646250332511394,0.9,[1.07087175e+02 1.09816139e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,HUL,4,C3,Exponential,0.029806491071320503,0.9570363697709723,1.5,[1.04294792e+02 7.06229417e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,HUL,5,C2,Double Exponential,0.1323633973344889,0.9698077022086449,1.0,[1.02724339e+02 1.00000000e+00 3.41563630e-03 4.10172284e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,HUL,6,C1,Exponential,1.7940219545053269,0.16277468915983695,0.6666666666666666,[9.40597944e+01 3.69611560e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,OCO,1,C4,Double Exponential,0.03618428545059297,0.9357828520402314,0.7333333333333333,[8.03282184e+01 5.90131218e-01 7.88479961e-04 1.68289054e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,OCO,4,C3,Exponential,3.6105104066582285,0.92601009454336,0.3333333333333333,[1.06607652e+02 1.01677845e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,NOR,1,C4,Double Exponential,0.06232383515071734,0.7953100788977708,0.4888888888888889,[8.21103309e+01 7.82237122e-01 3.39217244e-04 3.47070327e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,NOR,2,C4,Linear (fallback),0.35224022222223034,0.9038005810876246,1.3333333333333333,"[np.float64(2.2280000000000015), np.float64(87.28633333333335)]",39.25568181818182,25.06590909090909
2023_Monaco_Sprint,NOR,3,C3,Exponential,3.8257693409435207,0.9088491438949701,0.2608695652173913,[1.04758925e+02 9.85931595e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,HAM,1,C4,Double Exponential,0.06502113446304797,0.8869450823168958,1.0344827586206897,[8.06177447e+01 5.29996149e-01 6.54567614e-04 2.16001982e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,HAM,5,C3,Exponential,1.8039832030000964,0.9630341883706913,0.45454545454545453,[1.08721680e+02 1.14305035e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,SAI,1,C3,Double Exponential,0.03437419329364128,0.9436321009335542,0.6666666666666666,[8.06740309e+01 5.65547057e-01 6.62271196e-04 2.31109687e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,SAI,5,C4,Exponential,2.208356372059613,0.944372564342062,0.43478260869565216,[1.05490076e+02 9.68321694e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,RUS,1,C3,Exponential with Asymptote,0.0909474906075035,0.8278512128080442,0.5,[7.99553769e+01 7.67851669e-02 7.72703570e+01],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,RUS,3,C3,Exponential,1.0636705129914092,0.9715558456189667,0.6363636363636364,[1.07090433e+02 1.00422476e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,BOT,1,C3,Exponential,0.5419647416372151,0.1705514071405808,0.4897959183673469,[7.98702636e+01 2.97482594e-04],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,BOT,3,C2,Exponential,2.632905580693354,0.928013865012069,0.34782608695652173,[1.04924184e+02 9.20085764e-03],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,PIA,1,C3,Double Exponential,0.14653049074249974,0.8005497180882859,0.3829787234042553,[8.18330763e+01 8.25494818e-01 5.12475249e-04 2.64430314e-02],39.25568181818182,25.06590909090909
2023_Monaco_Sprint,PIA,5,C3,Exponential,1.4907962255717677,0.968938825136687,0.2608695652173913,[1.0674858e+02 1.0803875e-02],39.25568181818182,25.06590909090909
