Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Abu Dhabi,RUS,1,C4,Exponential with Asymptote,0.12238567881513687,0.15779673919720028,0.9230769230769231,[9.11430614e+01 4.03252423e-03 1.01326500e+02],34.310322580645156,28.575483870967748
Abu Dhabi,RUS,2,C3,Exponential with Asymptote,0.019122117868926092,0.4759247281886446,0.9,[9.08493933e+01 8.31311724e-02 9.02383735e+01],34.310322580645156,28.575483870967748
Abu Dhabi,RUS,3,C4,Exponential with Asymptote,0.3552963522030031,0.6135341409149828,0.2222222222222222,[8.82894371e+01 1.26984257e-02 1.00708300e+02],34.310322580645156,28.575483870967748
Abu Dhabi,NOR,1,C4,Exponential with Asymptote,0.05244073199178794,0.7208772395965761,0.9230769230769231,[9.13947835e+01 9.91190373e-03 1.01904000e+02],34.310322580645156,28.575483870967748
Abu Dhabi,NOR,2,C3,Exponential with Asymptote,0.022755114996134536,0.4743398037883688,1.04,[9.07116627e+01 6.20301924e-02 9.13350658e+01],34.310322580645156,28.575483870967748
Abu Dhabi,NOR,3,C4,Exponential with Asymptote,0.048366176730666705,0.945240888266248,0.8,[8.81859349e+01 2.00245444e-02 1.00249600e+02],34.310322580645156,28.575483870967748
Abu Dhabi,OCO,1,C4,Exponential with Asymptote,0.08735669531192049,0.6415604861803448,0.8333333333333334,[9.15410052e+01 1.16134635e-02 1.02026100e+02],34.310322580645156,28.575483870967748
Abu Dhabi,OCO,2,C3,Exponential with Asymptote,0.014660741169289532,0.4790731110843338,0.8333333333333334,[9.13759862e+01 9.04104639e-02 9.09204181e+01],34.310322580645156,28.575483870967748
Abu Dhabi,OCO,3,C3,Exponential with Asymptote,0.02239387757744971,0.348425570442372,1.0,[8.93633940e+01 4.28265063e-02 9.01159462e+01],34.310322580645156,28.575483870967748
Abu Dhabi,STR,1,C4,Exponential with Asymptote,0.003607480351734026,0.975643081458787,0.8888888888888888,[9.15557931e+01 1.27343212e-02 1.02130600e+02],34.310322580645156,28.575483870967748
Abu Dhabi,STR,2,C3,Exponential with Asymptote,0.056319363653244525,0.2800730077973944,0.6666666666666666,[91.52861781  0.11835359 90.98781104],34.310322580645156,28.575483870967748
Abu Dhabi,STR,3,C4,Exponential with Asymptote,0.33704314243788075,0.23534273206374023,0.625,[8.97939665e+01 6.35248839e-03 1.01028400e+02],34.310322580645156,28.575483870967748
Abu Dhabi,RIC,1,C4,Exponential with Asymptote,0.05881637516159199,0.6972382917300017,0.7058823529411765,[9.19493014e+01 7.22217449e-03 1.02894000e+02],34.310322580645156,28.575483870967748
Abu Dhabi,VET,1,C4,Exponential with Asymptote,0.10179613456363684,0.7031803738062082,0.6956521739130435,[9.17189991e+01 1.18121461e-02 9.88387459e+01],34.310322580645156,28.575483870967748
Abu Dhabi,TSU,1,C4,Exponential with Asymptote,0.009126933128601087,0.9476486471307543,1.2727272727272727,[9.14654556e+01 1.42614063e-02 1.01275558e+02],34.310322580645156,28.575483870967748
Abu Dhabi,TSU,2,C3,Exponential with Asymptote,0.10988849036779934,0.2296663466429516,0.6363636363636364,[9.18045573e+01 1.52269202e-03 7.28120000e+01],34.310322580645156,28.575483870967748
Abu Dhabi,TSU,3,C5,Exponential with Asymptote,0.09755576771001255,0.8675450835529117,0.8421052631578947,[8.93867854e+01 1.34678876e-02 1.01508000e+02],34.310322580645156,28.575483870967748
Abu Dhabi,ZHO,1,C4,Exponential with Asymptote,0.4306755289953895,0.159999166062478,0.2857142857142857,[9.22788036e+01 5.97437424e-03 1.04372400e+02],34.310322580645156,28.575483870967748
Abu Dhabi,ZHO,2,C3,Exponential with Asymptote,0.07423425292520233,0.19695102873602222,0.64,[90.98137878  0.53487535 91.57416025],34.310322580645156,28.575483870967748
Abu Dhabi,ALB,1,C4,Double Exponential,0.16085354207957686,0.17366930126236002,0.8,[9.31448427e+01 1.00000000e+00 1.02177918e-19 6.55708791e-03],34.310322580645156,28.575483870967748
Abu Dhabi,ALB,2,C3,Exponential with Asymptote,0.02342583722781684,0.4908169656075422,0.38095238095238093,[90.98720194  1.         91.66331398],34.310322580645156,28.575483870967748
Abu Dhabi,ALB,3,C4,Exponential with Asymptote,0.1895671030692904,0.8833454093053025,0.6,[8.93196309e+01 1.68295079e-02 1.03270200e+02],34.310322580645156,28.575483870967748
Abu Dhabi,GAS,1,C5,Exponential with Asymptote,0.17949910741817052,0.5027926317722607,0.6666666666666666,[94.26041562  1.         92.74458366],34.310322580645156,28.575483870967748
Abu Dhabi,GAS,2,C3,Exponential with Asymptote,0.2877262990888162,0.28668717094198815,0.45,[9.12601766e+01 2.48923305e-03 1.03229500e+02],34.310322580645156,28.575483870967748
