Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Belgium,VER,3,C4,Exponential with Asymptote,0.01940118704237629,0.9483886892898366,0.9230769230769231,[110.69805565   0.34709701 112.72976166],36.08397435897436,21.78717948717949
Belgium,VER,4,C4,Exponential with Asymptote,0.1349398029409793,0.8299508111775152,0.7692307692307693,[109.96779533   0.18021017 112.95001007],36.08397435897436,21.78717948717949
Belgium,GAS,2,C3,Exponential with Asymptote,0.11280369700807027,0.7350416300830486,1.0,[1.13957070e+02 1.51273242e-02 1.27689100e+02],36.08397435897436,21.78717948717949
Belgium,GAS,3,C5,Exponential with Asymptote,0.0467543667875227,0.6489056082677851,0.7368421052631579,[1.13193002e+02 9.29031298e-02 1.14375037e+02],36.08397435897436,21.78717948717949
Belgium,PER,3,C4,Exponential with Asymptote,0.011856053213645424,0.9772473199394828,1.2,[111.48624862   0.13828026 114.3720906 ],36.08397435897436,21.78717948717949
Belgium,PER,4,C3,Exponential with Asymptote,0.0269339154810355,0.9273092641792364,1.375,[110.80189572   0.16857185 112.92516182],36.08397435897436,21.78717948717949
Belgium,LEC,3,C4,Exponential with Asymptote,0.18997438115249485,0.284393301337615,0.8,[1.12184742e+02 5.18482436e-03 1.24857700e+02],36.08397435897436,21.78717948717949
Belgium,STR,3,C4,Exponential with Asymptote,1.2358382542201358,0.5967242379481195,0.4,[1.13442134e+02 2.76094883e-02 1.32359700e+02],36.08397435897436,21.78717948717949
Belgium,STR,4,C3,Exponential with Asymptote,0.06281508262924629,0.7868889536762043,1.1764705882352942,[112.84880702   0.21215118 114.54755291],36.08397435897436,21.78717948717949
Belgium,MAG,3,C3,Exponential with Asymptote,0.10147565418051212,0.7689741390560364,1.1428571428571428,[1.14422664e+02 1.10471166e-02 1.28405200e+02],36.08397435897436,21.78717948717949
Belgium,MAG,4,C4,Exponential with Asymptote,0.039641495985356594,0.5674858417373678,0.7142857142857143,[113.37865474   0.71023164 114.21448054],36.08397435897436,21.78717948717949
Belgium,TSU,4,C5,Exponential with Asymptote,0.16534649705699123,0.7717053113175285,0.7692307692307693,[112.17994088   0.2158009  114.82289393],36.08397435897436,21.78717948717949
Belgium,ALB,3,C3,Exponential with Asymptote,0.12007209099404305,0.7157432449403358,1.1428571428571428,[1.14351644e+02 7.81673291e-02 1.17140922e+02],36.08397435897436,21.78717948717949
Belgium,ALB,4,C4,Exponential with Asymptote,0.05809867411361498,0.5654129007147646,0.7058823529411765,[113.16206923   1.         114.29041251],36.08397435897436,21.78717948717949
Belgium,ZHO,3,C4,Exponential with Asymptote,0.6023937342390906,0.7681694041532499,0.46153846153846156,[1.13025010e+02 2.37723491e-02 1.31225600e+02],36.08397435897436,21.78717948717949
Belgium,ZHO,4,C5,Exponential with Asymptote,0.12645551854921272,0.839943793894255,0.9333333333333333,[112.36855976   0.1167368  115.68072331],36.08397435897436,21.78717948717949
Belgium,RIC,4,C4,Exponential with Asymptote,0.020085734237382878,0.9468348305363132,0.7272727272727273,[1.13210895e+02 1.55966659e-02 1.26308349e+02],36.08397435897436,21.78717948717949
Belgium,OCO,4,C4,Exponential with Asymptote,0.056862979220088344,0.7617352094697167,0.9090909090909091,[1.11879391e+02 1.11912947e-02 1.24583800e+02],36.08397435897436,21.78717948717949
Belgium,NOR,3,C3,Exponential with Asymptote,0.2596800708686361,0.5862145243297867,1.1428571428571428,[113.65353115   0.24116907 115.76137288],36.08397435897436,21.78717948717949
Belgium,NOR,4,C4,Exponential with Asymptote,0.03503201240000329,0.9558136839692877,0.5714285714285714,[111.62907345   0.4087333  114.652952  ],36.08397435897436,21.78717948717949
Belgium,MSC,4,C3,Exponential with Asymptote,0.29818713392596424,0.4603550386682358,0.7142857142857143,[1.14453208e+02 9.64372697e-03 1.28257252e+02],36.08397435897436,21.78717948717949
Belgium,MSC,5,C4,Exponential with Asymptote,0.49959700896965087,0.5379192827483883,0.8333333333333334,[1.1223325e+02 1.5721240e-02 1.2733820e+02],36.08397435897436,21.78717948717949
Belgium,VET,3,C3,Exponential with Asymptote,0.08796173329229377,0.15685619293490394,0.5882352941176471,[114.1924552    0.15183645 114.66160632],36.08397435897436,21.78717948717949
Belgium,VET,4,C4,Exponential with Asymptote,0.04569294665331139,0.5098356241955913,0.4,[113.51021065   1.         112.78604367],36.08397435897436,21.78717948717949
Belgium,SAI,3,C4,Exponential with Asymptote,0.12229858732535086,0.702069954028147,0.8333333333333334,[1.12858410e+02 1.33682865e-02 1.25368385e+02],36.08397435897436,21.78717948717949
Belgium,SAI,4,C3,Exponential with Asymptote,0.02023939234309584,0.4119608374488679,0.7058823529411765,[1.12191989e+02 2.01696263e-03 1.23981000e+02],36.08397435897436,21.78717948717949
Belgium,LAT,3,C3,Exponential with Asymptote,0.20470797853779546,0.5499778018902756,1.2941176470588236,[1.14775026e+02 7.42165207e-02 1.17139754e+02],36.08397435897436,21.78717948717949
Belgium,LAT,4,C5,Exponential with Asymptote,0.027510879996974068,0.7409661525446758,0.75,[1.12211969e+02 1.04092761e-02 1.24391300e+02],36.08397435897436,21.78717948717949
Belgium,RUS,3,C4,Exponential with Asymptote,0.027339105319080827,0.5932613359622221,1.0,[1.13053972e+02 7.25390800e-02 1.14112028e+02],36.08397435897436,21.78717948717949
Belgium,RUS,4,C3,Exponential with Asymptote,0.04086656247459704,0.8906911151993113,0.9230769230769231,[110.81184089   0.14256691 112.98959802],36.08397435897436,21.78717948717949
